"Feature","icc_matrix"
"wavelet.LHL_glrlm_HighGrayLevelRunEmphasis",0.961262509355475
"wavelet.LHL_glrlm_LongRunEmphasis",0.980283918573012
"wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis",0.908346640998029
"wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis",0.844552490791751
"wavelet.LHL_glrlm_LowGrayLevelRunEmphasis",0.849545036670302
"wavelet.LHL_glrlm_RunEntropy",0.932538342028348
"wavelet.LHL_glrlm_RunLengthNonUniformity",0.999270363376088
"wavelet.LHL_glrlm_RunLengthNonUniformityNormalized",0.979280317585911
"wavelet.LHL_glrlm_RunPercentage",0.978818823409224
"wavelet.LHL_glrlm_RunVariance",0.969277796142488
"wavelet.LHL_glrlm_ShortRunEmphasis",0.979301130075069
"wavelet.LHL_glrlm_ShortRunHighGrayLevelEmphasis",0.968819705015185
"wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis",0.83585727118145
"wavelet.LHL_glszm_GrayLevelNonUniformity",0.999008183868569
"wavelet.LHL_glszm_GrayLevelNonUniformityNormalized",0.917827678973484
"wavelet.LHL_glszm_GrayLevelVariance",0.9863742176262
"wavelet.LHL_glszm_HighGrayLevelZoneEmphasis",0.959959499377406
"wavelet.LHL_glszm_LargeAreaEmphasis",0.999246671626228
"wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis",0.993746015734407
"wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis",0.317579900888916
"wavelet.LHL_glszm_LowGrayLevelZoneEmphasis",0.922587386298929
"wavelet.LHL_glszm_SizeZoneNonUniformity",0.997760404705136
"wavelet.LHL_glszm_SizeZoneNonUniformityNormalized",0.828166611962595
"wavelet.LHL_glszm_SmallAreaEmphasis",0.932628625997847
"wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis",0.972163496242843
"wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis",0.865389476337478
"wavelet.LHL_glszm_ZoneEntropy",0.940370446276186
"wavelet.LHL_glszm_ZonePercentage",0.874867755839503
"wavelet.LHL_glszm_ZoneVariance",0.999781184101724
"wavelet.LHL_ngtdm_Busyness",0.336364093804508
"wavelet.LHL_ngtdm_Coarseness",0.300741305454416
"wavelet.LHL_ngtdm_Complexity",0.964915733491714
"wavelet.LHL_ngtdm_Contrast",0.962178377486878
"wavelet.LHL_ngtdm_Strength",0.873627737771712
"wavelet.LHH_firstorder_10Percentile",0.703186061725402
"wavelet.LHH_firstorder_90Percentile",0.653521307756298
"wavelet.LHH_firstorder_Energy",0.999321916362173
"wavelet.LHH_firstorder_Entropy",0.23814718049447
"wavelet.LHH_firstorder_InterquartileRange",0.547618889849084
"wavelet.LHH_firstorder_Kurtosis",0.964698693466977
"wavelet.LHH_firstorder_Maximum",0.878807790597327
"wavelet.LHH_firstorder_MeanAbsoluteDeviation",0.632016661499667
"wavelet.LHH_firstorder_Mean",0.545679235818968
"wavelet.LHH_firstorder_Median",0.378830317861786
"wavelet.LHH_firstorder_Minimum",0.923194872654619
"wavelet.LHH_firstorder_Range",0.901527764488215
"wavelet.LHH_firstorder_RobustMeanAbsoluteDeviation",0.5796645060563
"wavelet.LHH_firstorder_RootMeanSquared",0.533104524620559
"wavelet.LHH_firstorder_Skewness",0.880519012379291
"wavelet.LHH_firstorder_TotalEnergy",0.999322412562815
"wavelet.LHH_firstorder_Uniformity",0.277593726404751
"wavelet.LHH_firstorder_Variance",0.246468337530531
"wavelet.LHH_glcm_Autocorrelation",0.806392917039494
"wavelet.LHH_glcm_ClusterProminence",0.0253627392020848
"wavelet.LHH_glcm_ClusterShade",0.131079865096241
"wavelet.LHH_glcm_ClusterTendency",0.217723561834861
"wavelet.LHH_glcm_Contrast",0.148521067905273
"wavelet.LHH_glcm_Correlation",0.920152095230416
"wavelet.LHH_glcm_DifferenceAverage",0.48627407314735
"wavelet.LHH_glcm_DifferenceEntropy",0.287382839782342
