batch,Label,log.sigma.1.mm.3D_glcm_MCC,log.sigma.3.mm.3D_glszm_SizeZoneNonUniformityNormalized,wavelet.HHL_gldm_SmallDependenceHighGrayLevelEmphasis,wavelet.LLH_glcm_MCC,wavelet.HHH_glszm_GrayLevelVariance,log.sigma.2.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,wavelet.LLH_glszm_SmallAreaEmphasis,wavelet.HHL_glszm_GrayLevelNonUniformityNormalized,wavelet.HHH_glszm_SmallAreaEmphasis,original_shape_Flatness
2,1,2.230596443,1.185749179,0.551056089,0.440979712,-0.419466972,-0.647386085,0.942548455,-0.169904428,0.945701138,-1.227758682
2,0,1.152490735,-0.047597981,-1.257699825,-0.819913594,-0.73687057,-0.49572445,0.553650771,0.969175708,0.848549953,-0.003164133
2,0,-0.855998124,-0.577310955,-0.666922342,-0.627723382,-0.508314292,-0.248232048,-1.686284192,1.2960483,1.312584544,-1.08052956
2,0,-0.894782801,-0.457647159,-0.274832524,-0.633172665,1.637599947,0.478779551,0.662964144,-0.701169009,0.862237552,-0.729987673
2,0,-0.312550309,-0.759839732,-0.347305045,0.72347536,-0.251676655,-0.178338094,-0.203609487,0.280657389,-0.93371132,-0.809806643
2,1,-0.457649095,-0.454936918,-0.920242952,-1.094777194,0.072755624,-0.440625884,0.780181277,0.441272574,-0.66178824,0.987998862
2,0,0.836020301,-0.221990053,1.167342699,-0.233313435,0.68719826,-0.397014888,0.005239098,-0.821047214,-0.671183729,0.089344283
2,0,-0.902488066,-0.37750128,-1.152650917,0.322178302,-0.528377911,0.094148082,-0.83064243,-0.243499975,-0.418995002,0.308603006
2,0,-1.196652179,-0.265496172,0.239966617,-0.221262676,0.562690498,-0.018938718,-0.129582682,-1.534326082,-0.856065023,-0.636192318
2,0,-1.372296996,-0.403419818,0.391425151,-0.304547825,-1.282719745,0.546108019,-0.007600968,-0.335487344,-2.606098771,-0.364236352
2,0,-0.849208536,0.036295395,0.274741578,0.224525231,0.91078441,0.061446237,-1.077928873,-0.739068308,1.441315387,-0.54183798
2,0,-1.200002487,-1.053343108,1.47326443,-0.186099579,0.005398354,-0.299653159,0.361885004,-1.40536052,0.188607229,-1.451723389
1,1,-0.026132714,-1.102319892,0.601126692,-0.872559081,0.678111249,0.280610094,-0.456468818,-0.280321396,0.629201815,1.552898742
1,1,-0.422466651,-1.16985194,0.2056672,-0.60367292,-0.240703322,-0.514132301,-0.078129597,0.013055194,-0.133813837,-1.931415323
1,0,-1.271503293,-0.427293113,-0.346121079,-0.928755496,1.054227281,0.379833608,0.267256136,-0.628680414,1.651466661,1.00027499
1,0,-1.28694425,-1.456486905,4.283099414,0.624115706,-0.731099237,0.025312675,-0.519026766,-1.265245959,-1.321881272,-1.146383668
1,1,0.792165535,-0.282387047,1.299889196,-0.858704005,1.732644982,-0.645827166,0.623741612,-0.239098777,0.714381638,-0.649808213
1,1,1.14544583,-0.156887645,1.073821784,0.260627382,-0.057156475,-0.608132999,-0.511751409,-0.599526992,0.81409469,-1.566479564
1,1,-0.706109819,-0.408795206,-0.709342537,1.416510673,-0.174638112,0.018060433,0.238774155,0.874216578,0.336679064,0.153549213
1,0,0.49266674,-0.241759435,0.705286003,0.162982387,-1.167056801,-0.502732678,0.11705878,-1.210377429,-0.48992237,0.352961804
1,0,-0.438683994,-0.117331832,1.308116247,-0.162221259,0.15035488,1.851639414,-0.006985355,-1.276879501,1.601332998,-0.566975282
1,0,1.294997285,0.651657616,-0.933337814,-1.147812763,-0.777946082,0.054566124,1.320474439,0.927478293,-1.288495007,0.071585095
2,0,0.287281309,-1.038424024,1.10521273,0.483986538,0.699077034,-0.3069472,0.474451124,-1.382272098,-0.116203112,-0.177064
2,0,-0.574560499,-0.487756316,-0.512975994,-1.26911184,-0.064400198,3.011325767,1.362759609,0.383919275,-1.469302515,0.245077558
2,0,-0.796722208,-0.711528363,-0.105334417,-0.138387737,-0.116852301,-0.349995667,-1.471440923,-0.179547659,1.26725107,0.607496213
2,0,-0.637511341,-0.768891954,0.593942599,-1.068153978,0.315801303,0.253752759,-0.847956589,-0.858438585,0.417487116,-0.287819604
2,0,-1.056101381,-0.902805269,1.126338625,0.231050686,0.661683777,0.164844707,-0.279729261,-0.503330261,0.475531069,-0.200594019
2,0,-0.862576456,0.541290671,2.72412489,-0.147078029,-0.225918802,-0.284202701,0.264379241,-0.220734697,-0.203161369,-0.857231214
2,0,0.107467363,0.295304525,-1.370520298,-0.236845866,0.692999742,-0.334945304,0.535952191,1.684299881,-0.57712838,0.55167128
1,0,-1.042071347,0.045936187,1.352816458,0.142071525,0.917832929,-0.0951143,0.314951996,-1.554208915,0.728811493,0.740479694
1,0,-0.780535944,-0.595681921,0.127942478,0.989852667,0.109983668,-0.531996826,0.061572219,-0.384623723,-0.266993858,1.027069708
1,0,-0.322495244,0.875619779,0.575197925,-0.820784082,0.71692485,0.08329564,0.509134395,-0.229692456,0.429916878,-0.254749158
1,0,-0.963831204,-0.385036928,0.552558592,-1.161076543,1.275867017,3.094695113,1.026266486,-1.651115708,0.618342523,-1.121628195
1,0,-0.857166597,-0.074351594,-0.326949625,-0.513634699,0.294641699,0.516499287,-1.190579896,-0.815446552,-0.086209848,-0.953712373
1,1,1.579673747,0.001262936,-0.926613678,-0.938312045,0.261676783,0.348268809,0.70409204,1.366082983,-0.161212331,-0.269805698
2,0,-0.437467865,0.321410629,1.24860179,-0.891333602,0.994521932,1.352293517,0.615275004,-0.855715236,0.678568056,-0.595944344
2,0,-0.38484662,-0.692515669,1.157548256,-0.61122748,0.023360578,-0.349210785,-0.053457821,-0.685674527,0.234320472,-1.99052902
1,1,2.361525002,0.374316399,0.245420247,-1.493794109,1.107486271,-0.692352959,0.871434252,0.74933763,0.732106087,-1.118489642
2,0,-0.784381047,-0.584849594,-0.13458094,-0.270501821,-0.151333069,-0.576865514,0.31627409,0.626939453,1.021004657,0.676508206
2,0,-0.634214161,-0.573510232,0.399032734,-1.372079818,0.489073423,0.634915769,-0.161936061,-0.667418026,0.284496309,-0.153962236
2,0,-0.472986366,-0.408862714,-0.684529967,-0.422697484,-0.150728143,-0.216362065,2.408875165,0.279657475,-0.597500904,0.670769021
2,0,0.443062503,-0.466317837,0.237738351,-0.439637341,-0.929918956,-0.604116535,0.512000935,-0.832353948,-0.771849918,0.648416079
2,0,-0.027449033,-0.116156012,0.412853439,-0.040899621,-0.102495157,-0.264311498,-1.187978342,-0.852858248,-0.552520018,-0.988515796
2,0,0.648594485,0.150129616,0.349420372,-0.127087409,-0.005657987,-0.451136681,-0.00023245,-1.085113628,-0.03809967,1.092125425
2,0,-1.344165432,-1.002992448,-0.254400322,-1.0313598,0.062500467,2.711452584,-0.146905224,-0.073339348,0.449269251,-2.043466531
2,0,-0.161226753,0.030197334,0.446520369,0.792750746,-1.633625277,-0.042185039,0.876957358,-0.959251128,-2.983573785,-0.159698208
2,0,-0.416219405,-0.759745883,0.377587055,0.607331049,-0.91583961,2.625677088,-1.990567016,-0.350367592,-1.356017994,1.125027066
2,0,0.215358059,-0.38835299,-1.155414976,-1.013871718,0.020484556,-0.206585999,-0.971066126,0.361561209,-0.295917349,0.854028992
2,0,0.149805581,-1.05721407,0.701094696,0.150035969,1.217616127,-0.439483404,0.470296519,-0.884166776,0.402273415,0.413332334
2,0,-0.641098652,-0.99604856,-0.212860469,-0.040436747,1.386003797,-0.388222141,0.002899207,-0.754000461,0.782588654,0.617185278
2,0,-0.990069351,0.070519171,1.058322028,1.366469358,1.314999049,-0.110495241,-0.636756648,-1.032297579,0.659589819,0.096728452
2,0,-0.985319762,1.065342383,-0.417669943,-0.549614217,0.748695225,-0.029297216,-0.515218967,0.122121811,0.108351769,-1.357001727
2,0,-1.410062167,-0.725961639,0.73904394,-0.580908143,-0.15095569,-0.173105289,-0.033311787,-0.997658086,0.072681438,0.510661474
1,0,1.789382664,3.19205967,-1.031961782,1.836236798,-1.380119309,-0.460445673,-1.099235601,0.81693635,-0.654097162,1.591635659
1,0,-1.595473285,-0.133123554,0.328478023,-0.274353238,-0.443156803,0.706037331,-0.940390647,-0.641359527,-0.306860574,0.278247495
2,0,-0.719133237,-0.183912197,-0.814825354,-0.197594927,-0.519547666,-0.148430525,-0.4069972,0.964724097,1.541394328,0.27350964
2,0,0.018254254,-0.76627936,-0.225362645,0.492527128,-0.398753664,-0.387833659,-0.989753009,-0.164704727,-0.228783516,1.217405242
1,0,0.02375972,-1.31548625,-0.184025793,-0.581685151,0.715084418,-0.558799315,-0.165609139,-0.455246844,0.059583421,0.168335144
1,0,1.32882319,-0.408795206,0.084246162,-0.686788128,-0.444142434,0.579217168,0.284889038,-0.254756568,0.340266825,0.232313029
1,0,1.147655478,0.442250216,-0.703336982,-1.080614598,-1.401113608,-0.452075436,1.167688511,0.962957423,0.344807054,0.059929228
1,0,1.087375073,-0.579708359,-0.228900009,-0.631077773,-0.437812324,-0.597500554,0.79791506,0.964385606,0.068963928,-0.413486933
1,0,-1.553517884,0.105622764,0.685129289,-0.32758326,-1.218216574,-0.53731681,-2.881118803,-0.614521331,-0.666128454,-0.226454785
2,1,0.711162406,-0.216213922,1.231153184,-0.739693633,0.08116006,0.855113811,-1.664916222,-1.09904565,-0.015836279,1.356613242
2,1,2.255868683,2.117770976,-1.25449061,1.003767716,-0.213709701,-0.596824077,1.391060019,1.534097224,-0.031722682,0.056764487
2,1,2.005394724,3.299652353,-1.064235429,2.554144456,-0.383326125,-0.55492469,0.126978939,0.615266239,1.042947818,0.569769609
2,1,1.506501555,1.286192661,-1.808585983,0.51019599,0.18398697,-0.357673807,-0.488688384,2.160538743,1.609398184,0.741465549
2,1,-0.179093424,-0.584849594,0.068353309,0.286052987,-0.729339618,-0.315720469,1.830596547,-0.170430201,-0.308194541,0.943931023
2,1,2.612806661,2.131930005,-0.799658047,2.885895734,0.867202396,-0.664546305,1.256559785,1.379004992,1.049584841,0.98775797
2,1,2.291934645,2.782581015,-0.352443258,3.018335537,-0.948125097,-0.665120818,0.698988454,0.612644151,0.368037846,-1.737661277
2,1,1.386287286,4.500187327,-0.414670117,3.712386226,-0.300919684,-0.367149499,-1.100980475,0.080171279,-0.163341344,1.206909744
2,1,2.151278786,2.384785005,-1.464282313,1.563619538,0.608832962,-0.64831503,1.5058235,1.722601945,0.604273358,0.808011119
2,1,1.968495258,2.361841428,-0.987500966,1.518462804,-0.65647127,-0.477593528,-0.040102144,1.611459368,-0.779010667,1.014013657
2,1,1.21497327,0.106084254,-1.117495762,0.280632662,-0.876689031,-0.359247793,-0.838969337,0.273508192,0.873311582,0.897794376
2,1,0.955569521,-1.117441793,-0.512916755,0.788930873,-0.473605952,-0.554811666,-0.706205988,-0.687873403,0.101131134,0.6093106
2,0,-0.097057185,0.115266064,1.32890117,-1.280632396,1.254230566,-0.462289879,0.494219367,-1.175177265,0.827159374,-1.569037426
1,1,-0.944723932,-0.407308769,0.492843511,-0.539263194,0.497039052,0.056989809,1.22623088,-0.722081374,2.2090551,-0.072582097
1,1,-0.060696763,1.81095358,-1.061504118,0.224476087,-0.093105508,-0.0200943,-2.339857493,0.60754178,-0.985299918,0.793244702
1,1,2.037299932,0.090948631,-0.821420573,1.576755082,-0.324137409,-0.295454142,0.501648023,0.731327904,0.405583538,0.863292453
1,1,1.976727222,-0.559315318,-0.727885445,-1.390092709,0.003124021,-0.221729897,0.830205359,0.239047695,0.256309483,-0.447339842
1,1,2.103945521,1.171096215,0.313970658,1.557850098,-0.250149991,-0.643421411,-0.875344233,0.604999467,-0.684201059,-1.240514255
1,1,2.011894229,0.243304802,-0.182646406,-1.39266869,-0.471953467,-0.482369227,0.654113302,-0.271415737,-0.307190809,-1.309578333
1,1,2.522820841,1.069308011,-0.12450163,-0.866892841,-0.522691585,-0.690695512,0.47019618,0.617918232,1.123640456,0.346301551
2,1,1.618247108,2.071254277,-0.387444891,0.57393177,-1.387318229,-0.598540543,-0.536800276,-0.389623684,1.916288056,-0.881157501
2,1,0.649714208,-0.158036522,0.32851408,-0.856760298,0.443704914,-0.38948287,0.421783279,-0.848019059,0.735694547,-0.84485233
1,1,1.619517831,1.821755716,-1.100059457,2.065027868,-1.154015072,-0.541514744,0.06452098,1.434000127,0.335872197,0.924592217
1,1,2.297410875,0.921757733,-0.035285586,-1.108211459,-0.465380099,-0.642614555,-0.216387836,0.961222069,0.521668152,-1.520811955
1,1,1.833734765,2.257841353,-0.62503208,2.43021851,-0.701465556,-0.583069254,-1.308716712,0.734177769,0.442447993,1.469291229
2,0,-0.566016815,-0.888383111,0.391538661,-0.373908311,0.869525033,-0.373222086,0.583662862,-0.241057683,1.725945562,1.433014982
2,1,1.920502711,2.169698082,-0.640205657,3.595969902,-0.435228393,-0.465292889,-1.055747621,1.683832466,-0.273964011,0.987923783
2,1,-1.039751781,-0.76627936,2.820861069,-0.009078501,1.220287271,-0.01406346,0.551460933,-0.451635888,0.61037065,0.770356777
2,1,-0.068987202,-0.909391169,0.06022764,-0.309971839,0.97758405,-0.393393391,0.858728479,-0.632390466,1.015665673,1.013836347
2,1,2.371729739,0.941297635,-0.119930268,-1.40230806,0.390610554,-0.625968725,0.873405598,0.669315475,0.474605546,-1.213655644
2,1,2.614564538,0.80583659,-0.208032145,-0.295518798,0.859573387,-0.652873443,1.263108718,0.965342399,0.788253965,-0.594449799
