"Feature","icc_matrix"
"wavelet.LLH_firstorder_TotalEnergy",0.999469510941964
"wavelet.LLH_firstorder_Uniformity",0.910991516349126
"wavelet.LLH_firstorder_Variance",0.993360644818468
"wavelet.LLH_glcm_Autocorrelation",0.990764490860997
"wavelet.LLH_glcm_ClusterProminence",0.999644043432921
"wavelet.LLH_glcm_ClusterShade",0.984285683323639
"wavelet.LLH_glcm_ClusterTendency",0.995546783009285
"wavelet.LLH_glcm_Contrast",0.959088617973033
"wavelet.LLH_glcm_Correlation",0.958628905783264
"wavelet.LLH_glcm_DifferenceAverage",0.950969864772642
"wavelet.LLH_glcm_DifferenceEntropy",0.861480553830284
"wavelet.LLH_glcm_DifferenceVariance",0.951747063724788
"wavelet.LLH_glcm_Id",0.924994355042839
"wavelet.LLH_glcm_Idm",0.921305431611641
"wavelet.LLH_glcm_Idmn",0.81890873232626
"wavelet.LLH_glcm_Idn",0.865274843674049
"wavelet.LLH_glcm_Imc1",0.576924604069566
"wavelet.LLH_glcm_Imc2",0.89269302847215
"wavelet.LLH_glcm_InverseVariance",0.935741992600071
"wavelet.LLH_glcm_JointAverage",0.981309447144739
"wavelet.LLH_glcm_JointEnergy",0.550274126221104
"wavelet.LLH_glcm_JointEntropy",0.861648537025513
"wavelet.LLH_glcm_MCC",0.860200631481138
"wavelet.LLH_glcm_MaximumProbability",0.739357583253042
"wavelet.LLH_glcm_SumAverage",0.981309447139326
"wavelet.LLH_glcm_SumEntropy",0.919024860428133
"wavelet.LLH_glcm_SumSquares",0.995931161530944
"wavelet.LLH_gldm_DependenceEntropy",0.712275889185677
"wavelet.LLH_gldm_DependenceNonUniformity",0.999406426272924
"wavelet.LLH_gldm_DependenceNonUniformityNormalized",0.391358367659473
"wavelet.LLH_gldm_DependenceVariance",0.923570940330018
"wavelet.LLH_gldm_GrayLevelNonUniformity",0.999413809801105
"wavelet.LLH_gldm_GrayLevelVariance",0.994407889118088
"wavelet.LLH_gldm_HighGrayLevelEmphasis",0.992021387238461
"wavelet.LLH_gldm_LargeDependenceEmphasis",0.900828390669538
"wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis",0.979031775036002
"wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis",0.979952075266966
"wavelet.LLH_gldm_LowGrayLevelEmphasis",0.780249889028572
"wavelet.LLH_gldm_SmallDependenceEmphasis",0.44399128814041
"wavelet.LLH_gldm_SmallDependenceHighGrayLevelEmphasis",0.922224454334333
"wavelet.LLH_gldm_SmallDependenceLowGrayLevelEmphasis",0.513538653991566
"wavelet.LLH_glrlm_GrayLevelNonUniformity",0.999371141372118
"wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized",0.930879759470205
"wavelet.LLH_glrlm_GrayLevelVariance",0.994875756759518
"wavelet.LLH_glrlm_HighGrayLevelRunEmphasis",0.991912302716723
"wavelet.LLH_glrlm_LongRunEmphasis",0.937366775304656
"wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis",0.987406390943298
"wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis",0.874209832116273
"wavelet.LLH_glrlm_LowGrayLevelRunEmphasis",0.80005368024948
"wavelet.LLH_glrlm_RunEntropy",0.921220820222774
"wavelet.LLH_glrlm_RunLengthNonUniformity",0.999405198504985
"wavelet.LLH_glrlm_RunLengthNonUniformityNormalized",0.915014286695276
"wavelet.LLH_glrlm_RunPercentage",0.916016658474235
"wavelet.LLH_glrlm_RunVariance",0.937759022063495
"wavelet.LLH_glrlm_ShortRunEmphasis",0.932074811181603
"wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis",0.992364297864062
"wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis",0.789844336621642
"wavelet.LLH_glszm_GrayLevelNonUniformity",0.999339307424901
"wavelet.LLH_glszm_GrayLevelNonUniformityNormalized",0.946298807204209
"wavelet.LLH_glszm_GrayLevelVariance",0.98178631293189
"wavelet.LLH_glszm_HighGrayLevelZoneEmphasis",0.990287362084847
