,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X233,X234,X235,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254,X255,X256,X257,X258,X259,X260,X261,X262,X263,X264,X265,X266,X267,X268,X269,X270,X271,X272,X273,X274
log.sigma.2.mm.3D_glcm_ClusterShade,0.216155195,0.215536863,0.210422491,0.205448688,0.211911629,0.212763351,0.060630799,0.211556799,-0.930792759,0.210938012,0.20527342,0.210928574,0.202105481,0.204551348,0.21106282,0.114290611,0.213870327,0.21191013,0.211902823,0.212832014,0.213264797,0.208964056,0.211801038,0.211871251,0.204717155,0.208312841,0.171524848,0.213423974,0.185473096,0.200507113,0.199188463,0.177544184,0.206136839,0.211595659,0.214305042,0.175259977,0.200054731,0.143663515,0.211465625,0.20894867,0.207167113,0.196787519,0.139208928,-0.273726039,-0.005508517,0.215236084,0.037861756,0.208532482,0.212311339,0.150961367,0.209427793,0.157756575,0.119144438,0.156280695,0.185738427,-0.331512019,0.207908104,0.211623893,0.214163455,0.210804284,0.212301925,0.207145542,0.208246194,0.212597238,0.198979666,0.116735837,0.190276859,0.204497784,0.163138599,0.210543313,0.212058267,0.211887246,0.212300348,0.21267579,0.198366978,0.200072741,0.09697945,0.208547188,0.143343014,0.203920174,0.211272425,0.210445022,0.205468569,0.210481544,0.211706697,0.205791653,0.192974974,0.210347659,0.189162572,0.205648858,0.211848514,0.159101509,0.179644505,0.198727342,0.205894855,0.210431589,0.211526072,0.209371131,0.210632684,0.21164052,0.212283648,0.210526846,0.132458615,0.209067786,0.208923523,0.044287662,0.169220533,0.208469509,0.211304394,0.212117607,0.21117575,0.203323294,0.211975887,-0.008067311,-0.185545337,0.205970864,0.206182653,0.201092124,0.212640972,0.079484457,0.19492895,0.195638094,0.212352241,0.213073579,0.212011183,0.211947304,0.21016616,0.200636385,0.207141077,0.210815935,0.208065711,0.212192094,0.211699651,0.211864937,0.211094548,0.211705726,0.211697634,0.210869375,0.203440848,-0.091756202,0.212793725,0.195597024,0.193108738,0.208475738,0.210103348,0.212114021,0.211944258,0.212071118,0.197887315,0.19537824,0.185172403,0.204002792,0.211728968,0.212244232,0.198470602,0.214896302,0.062086213,0.209609342,0.213075681,0.203167075,0.174108056,0.211042618,0.124887515,0.211116121,-0.228329244,0.210431283,0.187011459,0.211938418,0.210511499,0.20920635,0.209966327,0.199417384,0.142449844,0.199709022,0.217728988,0.170861341,0.201948565,0.194410085,0.204065349,0.200817461,-0.147268883,-1.780972688,0.140426508,0.206481324,0.209443416,0.20021555,0.209226548,0.163890846,0.212184766,0.212191841,0.211993259,0.21299124,0.212010997,0.192078141,0.192054955,0.21320617,0.210814353,0.178496415,0.060186539,0.211265633,0.191282159,0.205644645,0.022718719,0.184901007,0.206769706,0.204544141,0.209823791,0.209960449,0.209483132,0.192235443,0.213139987,0.211679956,0.212007951,0.211738361,0.21275715,0.125046608,0.211905775,0.194576694,-0.270408753,0.213000684,0.211951097,0.212335311,0.194494646,0.198609408,0.187089772,0.211937365,0.212585504,0.216704972,0.214019012,0.199567888,0.203839227,0.211172055,0.211630981,0.2071077,-2.097832712,0.211672087,0.21495273,0.20871129,0.19769839,0.055377626,-0.055388907,0.116578782,0.211291756,0.159550958,-0.918428505,-2.182291212,-0.835807555,0.21128825,-3.934731094,-13.31055317,-4.803648705,-0.079166185,-4.179700094,-0.004599698,0.160226859,0.181703543,0.207844977,0.210649428,-0.102012122,0.018738362,-1.411945841,-0.076634693,-0.399415477,-2.234936782,0.182481202,-1.019279597,-0.404258069,-1.665710027,0.201911115,-2.182943703,0.212515048,0.196493765,-0.61608757,-0.003010227
log.sigma.1.mm.3D_glcm_Imc1,0.680349497,0.447157507,0.615399417,0.83208257,-3.353719611,0.897992657,-1.442124191,0.765508721,-1.554007144,0.587366342,0.034173924,0.835069424,0.573671998,0.915636378,0.911263174,-1.266867671,0.987233673,0.414900344,0.901009044,0.508049041,0.216387994,0.98804199,1.07745289,0.350876593,0.391148752,0.070195488,-0.099386342,-0.39693136,-0.12911954,0.004979185,0.807629197,-0.205005411,0.123481293,0.575430539,0.778440529,-0.18172337,-0.09190169,-0.878040801,0.570615037,0.611000787,-0.069046522,0.119388578,-0.463908758,-2.14729105,-1.528472923,-0.212285125,-1.23418,0.433534685,0.734164978,-0.764159296,0.095210329,-0.185664946,-1.145403525,-0.685809842,0.247527349,-1.202669555,0.899260407,-0.035116704,0.221439695,0.61729214,0.896618391,-0.281509536,0.5510928,0.593687777,-0.054697613,-0.679138263,-0.794022944,0.417919049,-0.827482799,-0.438302504,1.181292277,-0.135719204,-1.068505282,0.682020265,1.018502455,-0.089367744,-0.936486318,-0.229222898,-0.819644819,-0.379117303,0.12622619,-2.034108772,-0.092031294,-1.060001931,-0.544512436,0.927002166,0.172816248,-0.512435611,0.432352507,0.414458812,-0.4908612,-0.26096412,-0.729339068,0.818478355,0.956977793,1.008378754,0.426492723,1.128485651,0.665424953,0.76539851,0.632304809,0.446375479,-1.306500081,0.949734174,0.12768088,-1.140183098,-0.665655479,0.939113808,0.429561376,0.501314152,0.392256166,0.913107678,0.749168904,-1.997273054,-2.272571609,0.22519388,0.6784083,0.80041513,0.282214967,-1.068315355,-0.062312655,-0.240925921,-0.125633426,0.378731884,0.866889378,1.097560843,0.25872282,0.6055408,0.36927051,1.211636047,1.144696315,1.190657096,1.090873407,0.161586667,0.590751028,0.996831744,1.089108991,0.507145209,0.10809832,-1.089219541,0.691299946,0.440761956,-0.118705075,0.474553622,0.404184464,1.157078503,-0.620792268,-0.139989527,0.877809587,0.247048504,0.270301327,0.716758499,1.099176732,0.379441171,0.886353926,0.631904678,-0.797963086,0.254344035,0.882084527,0.399144748,-0.167357937,0.91093989,-0.731096056,0.639456235,-1.409672504,0.830049062,-0.645096977,0.921822255,0.654172343,0.956216436,0.604238371,0.492212098,-0.641622849,-0.01891439,-0.124922626,-0.363806854,0.933345195,0.638123624,0.833752139,0.778564573,-1.244261769,-1.915652603,-1.120673495,0.838218598,1.01227225,0.389637985,0.439916658,-0.63857023,0.579674531,1.096896512,1.346849966,0.782001604,1.136900267,0.198563464,0.622321323,1.211095662,1.225302351,-0.701633698,-0.863550145,0.520373087,-0.475404504,0.473048179,-0.99033481,-0.068890391,0.72642711,0.91158577,0.914747165,1.077657357,0.798107815,0.046718825,0.78718401,0.756148637,0.565986534,1.04291034,0.775864751,-1.667948048,0.685959975,0.653699609,-2.841652921,0.897315162,0.938177261,0.559326489,-0.37705444,0.306220776,-0.577877524,1.243394009,0.142813958,0.395892358,-0.131561549,-0.076221801,0.977186249,0.920133469,0.972729026,1.378172547,-1.388592912,1.40304234,0.675332319,0.009840527,0.111162159,-0.9776964,-0.901416273,-0.984807211,1.267275185,-0.400260321,-2.215024697,-1.927136481,-1.167644762,0.012338634,-2.595334245,-1.443738371,-2.651260336,-1.729528906,-1.509784685,-0.998743335,-0.779821501,0.41351026,1.026645719,-1.071230844,-2.092874724,-2.155199766,-1.746737324,-2.032355164,-2.676817134,-1.110417793,-0.587934339,-1.348380073,-2.45154724,-1.528778837,0.715212246,-1.811721534,1.06174176,0.271648124,-3.095864692,-3.528482708
log.sigma.1.mm.3D_glcm_MCC,-0.887700967,-0.321445306,-0.70452503,-0.663917001,1.14423117,-1.021982927,1.503402009,-0.921476461,1.825595741,-0.704593909,0.033571158,-0.757186986,-0.505492372,-0.758430744,-0.839922559,1.393451588,-0.89096944,-0.482085222,-0.683322409,-0.863804554,-0.515159591,-0.898217698,-1.150805392,-0.499448949,-0.587659985,0.014234195,0.35713714,0.258620404,0.37305259,0.185560254,-0.641612391,0.443495344,-0.140160036,-0.673711815,-0.542129782,0.506907678,0.06946227,1.011256884,-0.692013663,-0.592858981,0.149389267,0.068698537,0.768298717,2.316635925,2.151300629,-0.160122184,1.398873031,-0.481528331,-0.71473972,0.899343393,0.14654831,0.479275182,1.132870757,0.79045952,0.123892761,1.520557353,-0.829075203,-0.438489245,-0.462123682,-0.621528175,-1.058127768,0.2244208,-0.637902446,-0.717504237,0.187156925,0.979790776,0.873992459,-0.363702977,0.960801005,-0.279691446,-1.337360794,-0.631293559,-0.048516991,-0.828896098,-0.918197672,0.030101927,1.182245271,-0.154201719,0.84701091,0.463453961,-0.568535551,0.518678158,-0.251128685,0.151409932,-0.193960604,-0.837486033,-0.007110374,-0.189734766,-0.154790275,-0.385498516,-0.088461405,0.542062917,0.83953271,-0.593297891,-1.056110258,-0.807311706,-0.805942755,-1.113610866,-0.58602942,-0.631883968,-0.859245031,-0.373801098,1.269201394,-0.884209728,-0.031977412,1.356924374,0.828344572,-0.825296371,-0.333643946,-0.46315978,-0.604868264,-0.94187362,-0.643902845,1.821045623,2.042505082,-0.203194656,-0.47609375,-0.641075517,-0.477171758,1.385776957,0.160178082,0.314596917,-0.388451131,-0.565213542,-1.091066041,-1.133327084,-0.220973348,-0.421100255,-0.40228472,-1.241618428,-1.072868196,-1.2309712,-1.108528223,-0.504961503,-0.664588465,-1.046495373,-1.127754715,-0.588651692,-0.102464789,1.571491925,-0.666911134,-0.436726448,0.277047026,-0.519371727,-0.471694877,-1.235419406,-0.00946397,-0.262593239,-0.571069656,-0.059757015,0.131120206,-0.510016815,-0.711372416,-0.75377239,-0.809620072,-0.853923693,1.238683115,-0.310336017,-1.199071593,-0.279584874,0.386359536,-0.861800876,0.957529001,-0.685141007,1.70000986,-0.969336091,0.520080127,-1.086021857,-0.642075327,-0.769904652,-0.367448009,-0.321943865,0.840577345,0.023688054,0.073761046,0.605477885,-0.799495827,-0.426260474,-0.765533198,-0.72586248,1.42158383,2.295363961,1.181420298,-0.893833938,-0.933907879,-0.33232105,-0.482243151,0.854429881,-0.941869279,-1.245811877,-1.427295408,-0.886818653,-1.249273555,-0.017511295,-0.404612099,-1.233869288,-1.248950527,0.781723593,1.126773748,-0.681647417,0.489202026,-0.420451637,1.2728412,0.287449929,-0.603040877,-0.832587595,-0.668084305,-1.100588946,-0.900630944,0.10165868,-1.009782269,-0.754339685,-0.306969661,-0.933364835,-0.829185124,1.55088574,-0.461391065,-0.407020605,2.314522716,-0.819836195,-0.664677522,-0.498090257,0.448409539,-0.037742552,0.660773732,-1.398228706,-0.175967257,-0.439436272,0.213135836,0.145404288,-0.671790864,-1.032361906,-1.027454433,-1.466315954,1.755709205,-1.550291963,-0.752419443,0.009479985,0.031218827,1.305879085,1.128931919,1.070055827,-1.509313969,0.725421511,2.321476291,2.062676177,1.547199003,-0.194427845,2.690279457,2.358741143,1.42298862,2.213409658,2.024550114,1.245979852,0.977953108,-0.10966459,-0.914702693,-0.051270128,1.997850906,1.938689319,2.062943897,1.973037063,2.472060951,1.662659156,0.661930676,1.589801602,2.251902214,1.799028064,-0.594213187,1.974962218,-1.08369586,-0.080661516,2.441188753,2.692095768
wavelet.LLH_glszm_GrayLevelVariance,-1.140620426,0.170971156,-0.99300175,0.645275651,-1.837517886,-1.021533308,0.142104552,-1.175746187,1.675513125,0.558898708,-0.273999696,0.12455744,-0.142974411,-0.343635758,0.166451383,-0.330738527,-0.521895976,-0.152108616,-0.401103424,-0.333188066,-1.029740005,-0.085081541,-0.617854607,0.014909575,0.727651525,0.186687556,0.217841763,-0.310251062,0.890202095,0.120350459,0.138917329,0.377346213,-0.684754281,-0.572530283,-1.357136259,-0.157487219,-0.802402583,0.436192046,-0.561090511,0.09144557,-0.735954864,-0.244264896,-0.438935008,1.702211827,4.382527265,-0.940582411,-0.096200595,-0.354289301,-0.373654824,0.190423938,0.302642696,-0.158121338,0.039543316,0.095614496,0.356691632,1.713072756,-0.28007437,-0.688346038,-1.066473803,-0.401070069,-0.978815738,-0.814452991,-0.497083615,-0.832152381,0.069197562,-0.068384898,0.655197549,0.328578171,0.708998587,-1.235686718,-0.170580353,-2.07183977,0.087790228,-1.067974798,-0.080805247,-0.679144012,0.242769987,-0.614616923,0.5805422,-1.142777602,-0.230620124,-0.853064119,-0.15670316,-0.675569721,-0.695586801,-0.125543594,-0.159829437,-0.717092991,0.206577008,0.461333478,-0.480295091,0.163919191,0.089682791,0.239814768,-0.344594954,-0.052982637,-0.993758969,-0.436046558,0.363569771,-0.186837695,-0.376573206,-0.216071258,0.11469524,-0.293357018,-0.507170502,0.310038015,-0.179386186,-0.12473772,0.343039258,-0.095383482,-0.827051681,-0.665230728,0.402560223,0.896325045,0.496251704,-0.921570898,-0.257584407,-0.117566203,-1.278320673,0.078569046,-0.171107913,-0.09310597,-0.288943882,-0.79682852,-1.33408776,-0.653396023,-0.459343061,0.224460639,-0.339003935,-0.266135339,-0.345298315,-0.110954225,-0.026688598,-0.912152894,-0.660760426,-0.333087028,-0.072274493,-0.761254207,-0.077337005,0.857476572,0.396995617,-0.375790296,-0.288037827,0.353321108,-1.073856208,0.079398161,-0.045443039,-0.278847671,0.289827381,-0.111570792,0.026068294,-0.433926883,0.148447848,0.022047246,-0.04247082,-1.536910597,0.718618698,-0.727025808,-1.017433318,-0.87932126,0.07348056,-0.398906599,0.010591658,-0.845246009,1.315854332,-0.140876402,0.478649705,-0.253535303,-0.664355584,-0.015358484,-0.168110121,0.159511698,0.11546033,-0.090823593,-0.672736882,0.494594799,-0.818412581,-0.413885119,-0.514092756,0.367393001,1.273200537,1.817040823,0.056569434,-0.802451002,-0.211339484,-0.659009524,-0.647621116,0.297021059,-0.996882143,-0.133961399,0.382523365,-0.883681924,-0.640025114,-0.051233822,-0.737943642,-0.242631365,-0.75849087,0.518956949,0.484262562,0.063670624,-0.171301434,-0.180517197,-0.158411956,0.32203763,-0.27785141,-0.696456659,-0.39656338,0.083558761,-0.54487954,-0.554034357,0.00953896,0.443203911,-0.162621188,-0.488103092,-0.515853444,0.363389411,0.081833689,-0.294913702,0.888472851,-0.665658163,-0.277522794,-0.383469307,-0.608398724,-0.074235067,-0.498889666,-0.808555038,-0.481434414,-0.30316818,-0.997127056,-0.59544342,0.393831139,0.245780883,-0.373641598,-0.206150607,4.630047557,-0.488173572,-1.225654246,-0.188561013,-0.117410547,-0.183865056,-0.128537267,-0.008423457,-1.146961364,-0.679477758,1.638767459,2.986484972,1.681258008,-0.136026213,5.061154319,4.02299756,7.018524897,2.777812459,0.775292684,1.829628693,1.043529803,0.117681854,-0.051652092,0.249774273,0.348089685,0.279917548,1.202206102,0.369948646,1.803784868,1.207041446,-0.115063673,2.759621897,0.731720911,1.893750048,-0.054334404,1.457998438,0.272442965,0.485709769,0.641897501,0.908883277
log.sigma.3.mm.3D_firstorder_Skewness,2.220441475,1.664365551,0.710495963,0.217707691,1.80584185,1.23226679,0.00883965,0.611322047,-0.346083872,0.903858903,0.346087691,0.17199077,-0.667572609,-0.515270112,-0.395958305,-0.911633691,1.228997407,0.883020592,0.677362644,1.12174302,3.719706277,0.093139252,1.353562519,2.578746076,0.2044452,0.409934646,-0.562083598,0.72350897,-0.118925369,0.040220644,-2.054986619,-0.968990249,0.127367912,0.039087975,1.478771422,-0.766386521,-0.498311006,-1.143196227,0.695545011,0.513390963,0.648117778,-0.680970139,-0.398777981,-1.396218217,0.826189717,3.364570405,0.250914195,-0.046996335,0.283156334,-0.380208497,0.127719436,-1.735622076,-0.601966348,-0.929452738,-1.502597878,-0.325905983,-0.180306405,1.175049466,1.02705093,0.464005568,1.104997771,0.512619304,0.81959782,1.140653464,-0.170670501,-1.142660158,0.151431579,-0.315995471,-0.439240241,-0.876333836,0.093045255,2.063754736,2.427109304,2.717580652,-1.677893689,-0.22790756,-1.729864343,-0.531880789,0.364096187,-0.28540208,-0.552280483,0.146130921,-4.869631099,-0.215378261,0.126057725,-0.680017406,-0.826075776,-0.721091076,-0.939306156,-1.778545931,0.184956508,-1.415676939,-0.105797233,-1.183257782,-1.649266421,-0.66556594,0.848835684,-0.276612025,0.522749531,1.187685262,0.209174559,1.021653756,-0.652687959,0.394583504,-1.47646735,-0.033597746,-0.098031712,-0.679607108,-0.827811644,0.391395489,-0.406683895,-0.923303614,0.316413034,-0.492911473,-1.054834075,0.074083607,-0.060663375,-0.648967065,1.14519647,-0.858454513,-0.566673755,0.068882814,1.538486558,1.339637939,1.288129863,0.149238557,0.942524118,-0.340121038,0.112382508,0.276705064,-0.262620251,0.36678825,-0.274118575,2.467807189,0.952660978,-0.4688773,0.118294171,0.245369423,-0.178412243,-0.176805887,1.379865411,-1.820574321,-0.522726623,0.413605132,0.541095099,0.025972104,0.973774218,0.203295643,-0.65122501,0.355353362,-1.479788405,-0.028995405,0.463307254,-0.173122265,-1.400014017,1.810707444,-1.724486975,0.897268502,2.002259567,-0.125093914,-0.634824079,1.273540144,-0.596680766,-0.137585774,-0.673908199,0.765102994,-0.215361882,0.552937518,0.722210562,-0.844133606,0.097665592,-0.22920114,-0.630379259,0.146764599,1.243896168,-0.501474274,-0.672089725,-1.061597071,-1.316044585,-0.784560501,0.057297488,-0.697905146,-0.99351893,-0.329396028,-0.548414882,-1.191140725,0.338871109,-0.582430966,1.897218879,0.978121254,0.546986458,1.548473645,0.246755324,-0.660176676,-1.476210108,0.039174139,-1.010467008,-0.015084576,-1.995504409,0.169931819,0.294523585,0.351191316,-0.509487349,-1.008610622,0.620887347,0.218167536,-0.619508608,0.465209292,0.141439116,-0.770193806,0.437109286,1.073048291,-0.32116282,0.969282147,1.935784338,-0.145048707,0.974707621,-1.23135112,-0.616762684,1.595711505,0.487131709,0.801127286,-0.010879274,-0.235831504,-0.34338559,0.5889224,1.633593225,1.305017159,0.896458246,-0.114931815,-0.376232453,0.078028813,0.519741963,-0.873596558,-0.421464841,0.729015759,1.201448129,0.546364571,-0.296581359,-0.873541901,-0.240325627,-0.669120385,0.896417032,-0.037992565,-0.320167279,-0.057484399,-0.665369458,0.744035172,-0.482033237,-1.891884936,0.159927774,0.869622674,-0.772946766,-0.327184929,-0.44001144,-2.157407922,0.008958761,-0.643193698,-0.262240512,0.087692302,-1.529976381,0.051211744,-0.741050152,-1.202037229,-0.695778198,-0.269317061,-0.080638366,-0.141633292,-0.706213538,-0.303225451,-0.456089657,-0.159579555,-2.034560956,0.514093973
wavelet.HLL_glszm_ZonePercentage,0.926692956,1.712865443,0.684404246,0.337131958,6.571573321,0.542425516,-1.086592243,1.584685151,0.170941927,0.10506097,-0.555771374,-0.535365692,-0.312525677,-0.24743277,0.771871267,-0.926435472,0.46996897,0.407412629,0.145272036,0.892632183,1.677578158,1.121707912,0.908992576,1.518885921,-0.644355819,-0.133835639,-0.579460439,-0.233264542,-0.375357471,-0.741277609,-0.638895975,-0.714997565,0.254677974,0.662630307,2.137398592,-0.436912652,-0.511842467,-0.321223267,0.710812378,0.529036809,0.302577587,0.521774683,-0.03209566,-1.109303244,-0.838178584,2.300251658,-0.314977021,-0.344891947,0.39842813,-1.501071341,-0.699017185,-0.617681472,-1.408967061,-0.011931865,-0.787916607,-0.377814819,-0.28478678,-0.28478678,0.151524071,1.017166877,2.277007366,0.103141439,0.443819954,0.696395689,-0.739801821,-0.758103162,-1.477605501,-0.730586444,-0.997876477,-1.378379685,-0.1396789,5.828734769,2.885187362,1.979480455,0.14039229,-0.211855328,-0.757767045,-0.339942006,-0.270312014,-0.54003145,-0.601963904,-0.317852275,-1.42014585,-0.852154903,0.084462948,-0.776989297,-1.188630093,-0.8590758,0.36463234,-1.14349945,-0.920089068,-0.290185313,-1.197442453,0.220539277,0.202901547,0.379449705,0.109558469,0.641115393,0.726234862,1.243725563,-0.375046236,-0.279771802,-1.471638834,0.226974429,1.54990141,-0.88936549,-0.747991171,-0.360961214,-1.055978015,0.262004953,0.354958563,-0.306539563,-0.999990426,-1.335819327,-1.161528418,-0.815357648,0.730161071,0.437666659,0.646405377,-1.089155847,-0.144617863,-0.696525132,2.663792342,3.152586544,1.222250096,0.394999938,0.970559105,-0.16644529,0.261451692,0.61691256,0.81859424,0.743796269,0.920829664,0.496804724,0.665100943,-0.179510891,0.493348602,0.513097863,0.087254427,-0.697959302,-0.286392643,-0.24552203,-1.326700767,0.297697025,-0.347179929,1.524716232,0.080110873,-0.295394155,-0.124270412,-0.343943322,-0.591380441,0.425907541,0.758113693,-0.036053509,-0.444124107,0.830449327,-0.612928027,0.710812378,0.84636664,-0.782501214,-0.675615751,0.582000177,-1.366943335,1.590130598,-0.607723266,-0.244533142,-0.965659266,0.62640924,0.189129623,-0.062753508,-0.219203632,-0.60383498,-0.414567962,-0.756259754,-1.12964255,-0.827756651,-0.306176625,-0.313692324,-0.11413106,0.100214882,-0.686669717,-0.80482575,-0.82602096,0.62886491,-0.66445179,0.073801807,-0.365467566,-0.253420315,0.250692564,1.137668229,0.730339738,0.276074809,0.871087983,0.003316664,-0.558795933,0.239704498,0.990113886,-1.542487901,-0.789476987,0.480987291,-0.462805031,-0.164696759,-0.823420589,0.02712093,-0.123937205,0.451532181,0.250403655,0.36596917,1.124090616,-0.680469369,-0.347469885,0.311470258,0.133090177,0.039443317,0.362793643,-1.624690251,-0.132391122,0.083428561,-1.510382918,1.844418913,0.587809934,0.216858958,-0.395183887,-0.499834118,-0.751764318,0.789710944,1.209629592,1.387287491,-0.43768569,-0.171954605,-0.011355693,-0.017345995,-0.03296804,-0.254596555,0.382170851,0.860893741,0.696395689,-0.586689077,-0.467332354,-0.499404403,-0.652488307,-0.975801158,1.418130873,0.092104149,-0.854131064,-0.777786817,-0.007935954,-0.308429732,-1.234791213,-0.102860983,2.143715311,-1.358771399,-0.102167562,-0.290592595,-0.477701183,-0.255932108,0.471525162,-0.703925262,-0.986298967,-1.311829235,-0.148562578,-0.396059346,-1.333274262,0.753847242,-1.036343893,-0.425386999,-0.987112638,0.805594399,-0.867913149,-0.482373254,0.116496165,0.457341876,-1.307481733,-1.508629244
wavelet.HLL_firstorder_Skewness,-1.409309831,-1.124547064,1.012110282,-0.748449494,-0.813688419,-0.19057928,0.030205124,0.051317834,-1.22946447,0.769969013,-1.080369324,1.366893783,-0.081163625,-0.052307068,-0.1038451,-0.813951904,-1.289564329,-0.860781173,-0.3571579,-0.989398071,-0.359743598,-0.612980457,-0.568687969,-1.007814829,-0.327367917,0.51578343,0.094365861,-0.638118767,0.447850779,-0.982231108,-0.868987053,0.212727736,1.054834925,1.983074336,0.419389264,-0.39284223,-0.005941665,-0.561858946,-1.732829756,0.060122872,0.281607073,-0.595760827,-0.118880805,-0.457599819,0.374241748,-1.078003774,0.221361307,-0.118026454,1.802925116,0.439645824,-0.596030457,0.389730764,-0.845652819,0.353247956,-0.100034167,-0.097495829,-0.722409643,-2.037163897,-0.911136222,1.160902046,0.399804892,-1.781599261,-1.152195673,1.505662309,-0.535871287,-0.291818522,-0.723804998,-1.439303337,-0.005151204,-1.650573165,3.341771307,0.01413976,-1.343600471,2.396863961,1.978464395,0.116331115,-0.508872563,0.228092083,-0.374559683,-0.012870978,-1.382599129,-0.929933818,-1.666308036,-1.090081476,-1.266146809,-0.080754832,-0.976953731,-1.182435504,1.605256542,-0.878216872,0.294686454,0.138019772,0.133237552,1.983559445,1.837159889,0.777523263,-1.06418916,-0.702980954,1.322859376,1.021100979,-0.641755097,0.560642241,-0.64787248,2.588194477,-0.007601726,-1.47291842,0.532256684,1.139776102,0.005306811,0.31348841,0.452173305,-1.506637089,-0.681921652,-1.040421358,-1.416642176,-0.196730288,0.71298363,0.88339282,0.334233836,1.168532925,1.616739144,-0.178274067,-0.823497237,1.932060727,0.56774829,0.241132026,-0.999624034,2.426235664,0.054633938,1.392233611,-0.607197785,-0.352967856,-0.028725969,0.040607907,0.417779735,1.556670795,0.180932508,-0.329744251,0.244236574,-0.790606096,-0.235824486,-0.253300133,-0.636218441,0.442978692,1.933652757,1.500385369,-1.80768488,-0.353784152,0.682248919,-0.08501307,-0.50258249,2.816188811,1.316294083,-0.336378965,-0.216417743,0.153222843,1.327851601,-1.293618346,0.1965246,0.420721913,-0.32158606,1.065609022,0.158433621,0.984350668,-0.12029662,0.177385381,-0.395274354,-0.147328226,-1.424628233,0.227795867,-0.065076267,-0.279408492,-0.105039252,-1.369791555,-0.001216527,-0.057266309,1.048163472,-1.549559453,-0.583901871,-0.163020422,-0.197981414,-0.274383864,0.613017368,-0.55508508,0.377629714,1.770891061,0.560267328,-0.050184439,-1.217317671,1.709723817,0.807724895,0.98709494,3.189372391,0.751784344,-0.006819437,1.108781288,2.718442585,-0.482397941,0.196739434,-0.114900343,-0.283273518,1.370594593,-1.440025837,1.481765774,-1.202193112,2.745313658,-0.586882766,0.34427037,0.028473093,-0.373106419,1.334407597,0.53368133,0.299568517,-0.581748227,-1.117755206,-0.424778151,1.280415218,-0.237910533,-0.547792089,-0.143913438,-0.436411097,-0.5550614,-1.063518105,0.167355738,0.054648619,-0.052443482,-1.136874617,0.26757024,-0.235058316,-0.516580749,1.611939734,1.89169636,0.433676815,-0.733386374,0.245068057,-0.253735603,-0.128644267,1.664807297,0.264377355,1.891500678,-0.522454628,-0.430674851,0.385433895,0.350712316,-0.275937976,-0.312677823,0.455706381,0.576514516,-0.924715949,-2.292228078,-0.034447648,-0.367992481,-0.221840428,-0.447170317,-0.630434359,-0.456386755,0.875028226,-1.038940499,-0.299980696,-0.401112805,-1.999731035,-0.489397983,-0.259883759,-0.61389235,0.338658105,-0.744174208,-0.811054441,-0.106901422,0.436182027,-1.60241942,2.197780578,-0.354326609,-0.866954305,-0.863010425
